714.8000	0.0597828
714.7000	0.0596236
714.6000	0.0594952
714.5000	0.0594484
714.4000	0.0592985
714.3000	0.0592035
714.2000	0.0591432
714.1000	0.0590765
714.0000	0.0589843
713.9000	0.0589637
713.8000	0.0589214
713.7000	0.0589589
713.6000	0.0591247
713.5000	0.0593533
713.4000	0.0595482
713.3000	0.059666
713.2000	0.0597168
713.1000	0.0597268
713.0000	0.0597242
712.9000	0.059594
712.8000	0.0594088
712.7000	0.0592079
712.6000	0.059135
712.5000	0.0591283
712.4000	0.0591282
712.3000	0.0591713
712.2000	0.0592003
712.1000	0.0591529
712.0000	0.0590956
711.9000	0.0591148
711.8000	0.0590905
711.7000	0.0590205
711.6000	0.0590341
711.5000	0.0590443
711.4000	0.0591553
711.3000	0.05938
711.2000	0.0595878
711.1000	0.0596467
711.0000	0.0596277
710.9000	0.0595824
710.8000	0.0594729
710.7000	0.0594627
710.6000	0.0594045
710.5000	0.0593005
710.4000	0.0591879
710.3000	0.0591272
710.2000	0.0590298
710.1000	0.0590724
710.0000	0.0591852
709.9000	0.0592
709.8000	0.0592001
709.7000	0.0592312
709.6000	0.0591997
709.5000	0.0591554
709.4000	0.0591756
709.3000	0.0591284
709.2000	0.0590889
709.1000	0.0590626
709.0000	0.0590686
708.9000	0.0590694
708.8000	0.0591415
708.7000	0.0591972
708.6000	0.059276
708.5000	0.0592206
708.4000	0.0591601
708.3000	0.0591883
708.2000	0.0591607
708.1000	0.0591566
708.0000	0.0592433
707.9000	0.0593391
707.8000	0.0593271
707.7000	0.0594275
707.6000	0.0595119
707.5000	0.0594713
707.4000	0.0594637
707.3000	0.059443
707.2000	0.0593912
707.1000	0.0593296
707.0000	0.0593716
706.9000	0.0594415
706.8000	0.0595467
706.7000	0.0596661
706.6000	0.0597387
706.5000	0.0598353
706.4000	0.0598611
706.3000	0.0597747
706.2000	0.0597043
706.1000	0.0596561
706.0000	0.0596038
705.9000	0.0595067
705.8000	0.0594763
705.7000	0.0593372
705.6000	0.0592365
705.5000	0.0592411
705.4000	0.0592437
705.3000	0.0592181
705.2000	0.0591314
705.1000	0.0590346
705.0000	0.0588537
704.9000	0.0588256
704.8000	0.0587981
704.7000	0.0588425
704.6000	0.0588815
704.5000	0.058951
704.4000	0.0590117
704.3000	0.0591512
704.2000	0.0593429
704.1000	0.0594784
704.0000	0.0595759
703.9000	0.059626
703.8000	0.0596128
703.7000	0.059577
