XYDATA,aunps_blanked.jws,aunps_blanked.z_norm,aunps_blanked.max_norm
416,0.203785,0.45552816233643084,0.5771687195710851
416.1,0.203716,0.455276517527608,0.57697329477706
416.2,0.203712,0.4552619294227487,0.5769619658034933
416.3,0.203697,0.4552072240295263,0.5769194821526182
416.4,0.203714,0.45526922347517834,0.5769676302902766
416.5,0.203704,0.4552327532130301,0.5769393078563599
416.6,0.203599,0.45484981546047354,0.5766419223002348
416.7,0.203589,0.4548133451983252,0.5766135998663181
416.8,0.203606,0.45487534464397733,0.5766617480039765
416.9,0.203642,0.4550066375877109,0.5767637087660765
417,0.203638,0.4549920494828517,0.5767523797925099
417.1,0.203618,0.45491910895855514,0.5766957349246765
417.2,0.203625,0.45494463814205893,0.5767155606284182
417.3,0.203611,0.45489357977505135,0.5766759092209348
417.4,0.203653,0.45504675487607404,0.5767948634433849
417.5,0.203578,0.4547732279099622,0.5765824451890098
417.6,0.203521,0.45456534741571725,0.5764210073156848
417.7,0.203461,0.45434652584282775,0.5762510727121847
417.8,0.203358,0.45397088214270087,0.5759593516428428
417.9,0.203365,0.45399641132620455,0.5759791773465844
418,0.203316,0.4538177070416782,0.5758403974203927
418.1,0.203222,0.45347488657748475,0.575574166541576
418.2,0.203156,0.4532341828473063,0.5753872384777259
418.3,0.20318,0.45332171147646205,0.5754552123191259
418.4,0.203226,0.45348947468234396,0.5755854955151426
418.5,0.203213,0.4534420633415513,0.575548676351051
418.6,0.203201,0.4533982990269734,0.5755146894303509
418.7,0.203124,0.4531174780084319,0.5752966066891925
418.8,0.203095,0.45301171424820197,0.5752144716308341
418.9,0.203118,0.45309559585114295,0.5752796132288425
419,0.2031,0.45302994937927615,0.5752286328477925
419.1,0.203015,0.45271995215101607,0.5749878921595006
419.2,0.202936,0.4524318370800449,0.5747641449315589
419.3,0.202896,0.4522859560314519,0.5746508551958921
419.4,0.202806,0.4519577236721177,0.574395953290642
419.5,0.202725,0.4516623145487169,0.5741665415759168
419.6,0.202707,0.4515966680768501,0.5741155611948668
419.7,0.202633,0.45132678813695315,0.5739059751838834
419.8,0.202571,0.451100672511634,0.5737303760936
419.9,0.202529,0.4509474974106113,0.5736114218711499
420,0.202497,0.450830792571737,0.5735207900826166
420.1,0.202426,0.4505718537104844,0.5733197008018082
420.2,0.202476,0.45075420502122565,0.5734613129713915
420.3,0.202511,0.4508818509387445,0.5735604414900999
420.4,0.202516,0.4509000860698187,0.5735746027070583
420.5,0.202434,0.45060102992020307,0.5733423587489415
420.6,0.202394,0.45045514887161003,0.5732290690132748
420.7,0.20246,0.4506958526017885,0.5734159970771249
420.8,0.202491,0.45080891041444804,0.5735037966222666
420.9,0.202507,0.45086726283388523,0.5735491125165333
421,0.202453,0.45067032341828467,0.5733961713733832
421.1,0.202413,0.45052444236969175,0.5732828816377165
421.2,0.202337,0.45024726837736506,0.5730676311399496
421.3,0.202394,0.45045514887161003,0.5732290690132748
421.4,0.202397,0.4504660899502545,0.5732375657434498
421.5,0.202351,0.45029832674437265,0.573107282547433
421.6,0.202248,0.44992268304424576,0.5728155614780912
421.7,0.202258,0.4499591533063939,0.5728438839120079
421.8,0.202261,0.44997009438503843,0.5728523806421829
421.9,0.202269,0.44999927059475703,0.5728750385893163
422,0.202205,0.44976586091700826,0.5726937750122495
422.1,0.202242,0.4499008008869568,0.5727985680177412
422.2,0.202216,0.4498059782053713,0.5727249296895579
422.3,0.202175,0.4496564501305635,0.5726088077104994
422.4,0.202138,0.4495215101606151,0.5725040147050078
422.5,0.20207,0.44927351237800695,0.5723114221543742
422.6,0.202061,0.4492406891420735,0.5722859319638492
422.7,0.201972,0.4489161038089542,0.5720338623019908
422.8,0.201999,0.44901457351675444,0.5721103328735659
422.9,0.20194,0.4487993989700798,0.5719432305134575
423,0.201917,0.4487155173671389,0.5718780889154491
423.1,0.201868,0.4485368130826124,0.5717393089892573
423.2,0.201884,0.44859516550204964,0.5717846248835241
423.3,0.20188999999999999,0.4486170476593385,0.571801618343874
423.4,0.201831,0.44840187311266394,0.5716345159837657
423.5,0.201822,0.4483690498767305,0.5716090257932406
423.6,0.201751,0.448110111015478,0.5714079365124322
423.7,0.201673,0.44782564297072164,0.571187021527882
423.8,0.201607,0.44758493924054327,0.571000093464032
423.9,0.201587,0.4475119987162467,0.5709434485961986
424,0.201546,0.44736247064143897,0.5708273266171402
424.1,0.201485,0.44714000204233467,0.5706545597702485
424.2,0.201443,0.4469868269413121,0.5705356055477985
424.3,0.201442,0.44698317991509723,0.5705327733044068
424.4,0.201461,0.4470524734131789,0.5705865859288485
424.5,0.201439,0.44697223883645276,0.5705242765742318
424.6,0.201452,0.44701965017724543,0.5705610957383234
424.7,0.201385,0.44677529942085226,0.5703713354310816
424.8,0.201341,0.4466148302673999,0.5702467167218482
424.9,0.201349,0.44664400647711855,0.5702693746689816
425,0.201339,0.44660753621497024,0.5702410522350649
425.1,0.20128,0.4463923616682956,0.5700739498749564
425.2,0.201264,0.44633400924885847,0.5700286339806898
425.3,0.201235,0.44622824548862855,0.5699464989223314
425.4,0.201204,0.44611518767596897,0.5698586993771897
425.5,0.201192,0.44607142336139116,0.5698247124564897
425.6,0.201152,0.44592554231279813,0.569711422720823
425.7,0.201077,0.4456520153466863,0.5694990044664479
425.8,0.201049,0.44554989861267125,0.5694197016514811
425.9,0.201031,0.44548425214080434,0.5693687212704311
426,0.200967,0.44525084246305563,0.5691874576933644
426.1,0.200955,0.4452070781484777,0.5691534707726643
426.2,0.200924,0.44509402033581813,0.5690656712275226
426.3,0.200861,0.4448642576842843,0.5688872398938476
426.4,0.200846,0.44480955229106184,0.5688447562429725
426.5,0.200831,0.4447548468978395,0.5688022725920976
426.6,0.200816,0.4447001415046171,0.5687597889412225
426.7,0.200758,0.4444886139841573,0.5685955188245058
426.8,0.200707,0.44430261564720125,0.5684510744115306
426.9,0.20065,0.4440947351529562,0.5682896365382055
427,0.200612,0.44395614815679296,0.5681820112893222
427.1,0.200658,0.4441239113626749,0.5683122944853389
427.2,0.200651,0.4440983821791711,0.5682924687815972
427.3,0.200542,0.4437008563217552,0.5679837542519054
427.4,0.200509,0.44358050445666597,0.5678902902199804
427.5,0.200533,0.44366803308582176,0.5679582640613804
427.6,0.200536,0.4436789741644662,0.5679667607915554
427.7,0.20053,0.4436570920071774,0.5679497673312055
427.8,0.200483,0.4434856817750806,0.567816651891797
427.9,0.200493,0.44352215203722883,0.5678449743257137
428,0.20044,0.44332885964784313,0.5676948654259553
428.1,0.200505,0.4435659163518067,0.5678789612464137
428.2,0.200478,0.44346744664400645,0.5678024906748387
428.3,0.200403,0.4431939196778946,0.5675900724204636
428.4,0.200393,0.44315744941574636,0.5675617499865468
428.5,0.20036,0.44303709755065723,0.5674682859546218
428.6,0.200324,0.4429058046069235,0.5673663251925218
428.7,0.200238,0.4425921603524486,0.5671227522608383
428.8,0.200236,0.4425848663000189,0.567117087774055
428.9,0.200209,0.44248639659221867,0.56704061720248
429,0.200199,0.4424499263300704,0.5670122947685632
429.1,0.200215,0.44250827874950766,0.56705761066283
429.2,0.200175,0.4423623977009146,0.5669443209271632
429.3,0.200145,0.4422529869144699,0.5668593536254132
429.4,0.20012,0.4421618112590993,0.5667885475406215
429.5,0.200143,0.44224569286204024,0.5668536891386298
429.6,0.200072,0.44198675400078774,0.5666525998578215
429.7,0.199966,0.4416001692220164,0.5663523820583046
429.8,0.199932,0.4414761703307123,0.5662560857829879
429.9,0.199885,0.4413047600986156,0.5661229703435795
430,0.199844,0.44115523202380774,0.5660068483645211
430.1,0.199823,0.4410786444732965,0.5659473712532961
430.2,0.199806,0.4410166450276445,0.5658992231156378
430.3,0.19975,0.4408124115596143,0.5657406174857044
430.4,0.199708,0.4406592364585916,0.5656216632632542
430.5,0.199763,0.440859822900407,0.565777436649796
430.6,0.199772,0.44089264613634044,0.565802926840321
430.7,0.199763,0.440859822900407,0.565777436649796
430.8,0.199724,0.44071758887802887,0.565666979157521
430.9,0.19968,0.44055711972457656,0.5655423604482875
431,0.199678,0.4405498256721469,0.5655366959615041
431.1,0.1997,0.440630060248873,0.5655990053161208
431.2,0.199756,0.4408342937169032,0.5657576109460543
431.3,0.19976,0.4408488818217625,0.565768939919621
431.4,0.199693,0.44060453106536934,0.5655791796123792
431.5,0.199697,0.4406191191702286,0.565590508585946
431.6,0.199665,0.44050241433135423,0.5654998767974125
431.7,0.199683,0.44056806080322103,0.5655508571784625
431.8,0.199639,0.4404075916497688,0.5654262384692291
431.9,0.199539,0.4400428890282863,0.5651430141300623
432,0.199492,0.4398714787961896,0.5650098986906539
432.1,0.199457,0.4397438328786707,0.5649107701719456
432.2,0.199428,0.4396380691184408,0.5648286351135872
432.3,0.199359,0.43938642430961794,0.564633210319562
432.4,0.199384,0.43947759996498853,0.5647040164043537
432.5,0.199334,0.43929524865424735,0.5645624042347704
432.6,0.199311,0.4392113670513063,0.5644972626367619
432.7,0.199262,0.43903266276677994,0.5643584827105702
432.8,0.199266,0.43904725087163926,0.5643698116841369
432.9,0.199214,0.43885760550846836,0.5642225350277702
433,0.199223,0.4388904287444018,0.5642480252182952
433.1,0.199226,0.43890136982304623,0.5642565219484702
433.2,0.19916,0.43866066609286786,0.5640695938846201
433.3,0.199181,0.4387372536433792,0.5641290709958451
433.4,0.199221,0.4388831346919722,0.5642423607315119
433.5,0.199274,0.43907642708135786,0.5643924696312703
433.6,0.199244,0.43896701629491314,0.5643075023295202
433.7,0.199229,0.4389123109016907,0.5642650186786452
433.8,0.199227,0.43890501684926103,0.5642593541918618
433.9,0.199215,0.4388612525346832,0.5642253672711619
434,0.199244,0.43896701629491314,0.5643075023295202
434.1,0.19921,0.4388430174036091,0.5642112060542035
434.2,0.199186,0.4387554887744533,0.5641432322128035
434.3,0.199139,0.4385840785423566,0.5640101167733951
434.4,0.199104,0.4384564326248377,0.5639109882546867
434.5,0.199074,0.43834702183839297,0.5638260209529367
434.6,0.19899,0.4380406716363477,0.5635881125080365
434.7,0.198913,0.43775985061780626,0.5633700297668781
434.8,0.198845,0.43751185283519817,0.5631774372162447
434.9,0.198804,0.4373623247603904,0.5630613152371863
435,0.198738,0.43712162103021196,0.5628743871733362
435.1,0.198708,0.4370122102437672,0.5627894198715861
435.2,0.198676,0.4368955054048928,0.5626987880830527
435.3,0.198628,0.43672044814658123,0.5625628404002527
435.4,0.198631,0.43673138922522575,0.5625713371304277
435.5,0.198624,0.43670586004172196,0.562551511426686
435.6,0.198648,0.4367933886708777,0.562619485268086
435.7,0.198639,0.43676056543494435,0.562593995077561
435.8,0.198635,0.4367459773300851,0.5625826661039943
435.9,0.198629,0.4367240951727961,0.5625656726436443
436,0.198629,0.4367240951727961,0.5625656726436443
436.1,0.19867,0.4368736232476039,0.5626817946227027
436.2,0.198652,0.436807976775737,0.5626308142416527
436.3,0.198671,0.4368772702738187,0.5626846268660943
436.4,0.198611,0.4366584487009293,0.5625146922625943
436.5,0.198569,0.4365052735999066,0.5623957380401442
436.6,0.198563,0.4364833914426176,0.5623787445797942
436.7,0.198522,0.4363338633678099,0.5622626226007359
436.8,0.198502,0.4362609228435134,0.5622059777329025
436.9,0.19846,0.4361077477424907,0.5620870235104525
437,0.198373,0.43579045646180103,0.5618406183353772
437.1,0.198311,0.4355643408364819,0.5616650192450938
437.2,0.198314,0.43557528191512634,0.5616735159752688
437.3,0.198315,0.4355789289413412,0.5616763482186605
437.4,0.198276,0.4354366949189631,0.5615658907263855
437.5,0.198272,0.43542210681410376,0.5615545617528188
437.6,0.198208,0.435188697136355,0.5613732981757521
437.7,0.198171,0.43505375716640654,0.5612685051702604
437.8,0.198197,0.435148579847992,0.5613421434984438
437.9,0.198196,0.43514493282177713,0.5613393112550521
438,0.198162,0.4350209339304731,0.5612430149797354
438.1,0.198122,0.43487505288188005,0.5611297252440686
438.2,0.198066,0.4346708194138499,0.5609711196141351
438.3,0.198031,0.43454317349633115,0.5608719910954268
438.4,0.19804,0.4345759967322645,0.5608974812859518
438.5,0.198039,0.43457234970604963,0.5608946490425601
438.6,0.197965,0.43430246976615267,0.5606850630315767
438.7,0.197936,0.43419670600592275,0.5606029279732183
438.8,0.197932,0.4341821179010634,0.5605915989996517
438.9,0.197916,0.4341237654816263,0.560546283105385
439,0.197915,0.4341201184554115,0.5605434508619933
439.1,0.197885,0.4340107076689667,0.5604584835602433
439.2,0.197849,0.433879414725233,0.5603565227981432
439.3,0.197839,0.43384294446308475,0.5603282003642265
439.4,0.197905,0.43408364819326317,0.5605151284280766
439.5,0.197899,0.43406176603597424,0.5604981349677266
439.6,0.197865,0.43393776714467025,0.56040183869241
439.7,0.197827,0.4337991801485069,0.5602942134435265
439.8,0.197758,0.433547535339684,0.5600987886495014
439.9,0.197771,0.4335949466804767,0.5601356078135931
440,0.197793,0.43367518125720284,0.5601979171682098
440.1,0.197777,0.4336168288377657,0.5601526012739432
440.2,0.197753,0.4335293002086099,0.5600846274325432
440.3,0.197719,0.43340530131730587,0.5599883311572263
440.4,0.197732,0.43345271265809854,0.560025150321318
440.5,0.197732,0.43345271265809854,0.560025150321318
440.6,0.197766,0.4335767115494026,0.5601214465966348
440.7,0.197779,0.43362412289019536,0.5601582657607265
440.8,0.19772,0.43340894834352073,0.559991163400618
440.9,0.197655,0.4331718916395571,0.5598070675801596
441,0.197572,0.43286918846372663,0.5595719913786511
441.1,0.197562,0.43283271820157837,0.5595436689447344
441.2,0.197517,0.4326686020219113,0.5594162179921094
441.3,0.197507,0.432632131759763,0.5593878955581927
441.4,0.197479,0.43253001502574795,0.559308592743226
441.5,0.197378,0.43216166537805073,0.5590225361606675
441.6,0.197349,0.4320559016178208,0.5589404011023091
441.7,0.19739399999999999,0.43222001779748787,0.5590678520549341
441.8,0.197457,0.4324497804490218,0.5592462833886093
441.9,0.197428,0.4323440166887919,0.559164148330251
442,0.197416,0.4323002523742141,0.559130161409551
442.1,0.197389,0.43220178266641385,0.559053690837976
442.2,0.19739,0.43220542969262865,0.5590565230813676
442.3,0.197416,0.4323002523742141,0.559130161409551
442.4,0.197433,0.43236225181986604,0.5591783095472093
442.5,0.197387,0.4321944886139842,0.5590480263511926
442.6,0.197407,0.43226742913828065,0.559104671219026
442.7,0.197426,0.43233672263636225,0.5591584838434676
442.8,0.19738,0.4321689594304804,0.5590282006474508
442.9,0.197378,0.43216166537805073,0.5590225361606675
443,0.197363,0.4321069599848284,0.5589800525097925
443.1,0.19731,0.4319136675954427,0.5588299436100341
443.2,0.197237,0.4316474346817605,0.5586231898424423
443.3,0.197149,0.43132649637485587,0.5583739524239755
443.4,0.197063,0.431012852120381,0.558130379492292
443.5,0.19704,0.43092897051744006,0.55806523789428375
443.6,0.197069,0.43103473427767,0.558147372952642
443.7,0.197072,0.43104567535631444,0.558155869682817
443.8,0.197052,0.430972734832018,0.5580992248149838
443.9,0.19708,0.43107485156603303,0.5581785276299505
444,0.197146,0.4313155552962114,0.5583654556938005
444.1,0.197169,0.43139943689915244,0.558430597291809
444.2,0.197155,0.43134837853214486,0.5583909458843256
444.3,0.197123,0.4312316736932705,0.5583003140957922
444.4,0.19711,0.4311842623524778,0.5582634949317005
444.5,0.197038,0.4309216764650104,0.5580595734075003
444.6,0.197005,0.43080132459992126,0.5579661093755753
444.7,0.196973,0.4306846197610469,0.557875477587042
444.8,0.196887,0.43037097550657194,0.5576319046553585
444.9,0.196895,0.4304001517162905,0.5576545626024918
445,0.196914,0.4304694452143722,0.5577083752269335
445.1,0.196918,0.4304840333192315,0.5577197042005002
445.2,0.196888,0.4303746225327868,0.5576347368987502
445.3,0.196906,0.4304402690046536,0.5576857172798002
445.4,0.196882,0.4303527403754978,0.5576177434384002
445.5,0.196866,0.4302943879560607,0.5575724275441335
445.6,0.196916,0.43047673926680186,0.5577140397137169
445.7,0.196838,0.43019227122204556,0.5574931247291668
445.8,0.1968,0.4300536842258822,0.5573854994802834
445.9,0.196759,0.42990415615107436,0.557269377501225
446,0.196713,0.42973639294519245,0.5571390943052082
446.1,0.196678,0.4296087470276736,0.5570399657864998
446.2,0.196684,0.42963062918496253,0.5570569592468498
446.3,0.196621,0.42940086653342857,0.5568785279131747
446.4,0.196557,0.4291674568556799,0.5566972643361081
446.5,0.196591,0.42929145574698385,0.5567935606114247
446.6,0.196541,0.42910910443624267,0.5566519484418413
446.7,0.196522,0.429039810938161,0.5565981358173997
446.8,0.196537,0.42909451633138335,0.5566406194682746
446.9,0.19655,0.4291419276721761,0.5566774386323664
447,0.196519,0.42902886985951655,0.5565896390872246
447.1,0.196511,0.4289996936497979,0.5565669811400913
447.2,0.1965,0.4289595763614349,0.556535826462783
447.3,0.196463,0.4288246363914864,0.5564310334572912
447.4,0.196477,0.42887569475849396,0.5564706848647746
447.5,0.196466,0.42883557747013085,0.5564395301874663
447.6,0.196405,0.42861310887102655,0.5562667633405745
447.7,0.196313,0.4282775824592627,0.5560061969485409
447.8,0.196317,0.42829217056412194,0.5560175259221076
447.9,0.196351,0.42841616945542604,0.5561138221974244
448,0.196342,0.4283833462194926,0.5560883320068993
448.1,0.196308,0.4282593473281886,0.5559920357315827
448.2,0.196272,0.4281280543844549,0.5558900749694826
448.3,0.19623,0.42797487928343225,0.5557711207470325
448.4,0.19624,0.4280113495455805,0.5557994431809492
448.5,0.196294,0.428208288961181,0.5559523843240993
448.6,0.19629,0.4281937008563217,0.5559410553505326
448.7,0.196303,0.42824111219711447,0.5559778745146243
448.8,0.196331,0.4283432289311296,0.556057177329591
448.9,0.196416,0.42865322615938967,0.5562979180178829
449,0.196449,0.42877357802447885,0.5563913820498079
449.1,0.196521,0.4290361639119462,0.556595303574008
449.2,0.196596,0.429309690878058,0.5568077218283831
449.3,0.196611,0.4293643962712804,0.5568502054792581
449.4,0.196716,0.42974733402383697,0.5571475910353832
449.5,0.196771,0.4299479204656523,0.557303364421925
449.6,0.196574,0.42922945630133186,0.5567454124737664
449.7,0.197566,0.4328473063064377,0.5595549979183011
449.8,0.197582,0.43290565872587494,0.5596003138125678
449.9,0.197587,0.43292389385694907,0.5596144750295262
450,0.197579,0.4328947176472305,0.5595918170823928
450.1,0.19761,0.43300777545989,0.5596796166275345
450.2,0.197566,0.4328473063064377,0.5595549979183011
450.3,0.197587,0.43292389385694907,0.5596144750295262
450.4,0.197989,0.43438999839530845,0.5607530368729767
450.5,0.196859,0.4302688587725569,0.5575526018403918
450.6,0.19685,0.43023603553662343,0.5575271116498668
450.7,0.196378,0.4285146391632263,0.5561902927689995
450.8,0.196264,0.4280988781747363,0.5558674170223492
450.9,0.196125,0.4275919415308757,0.5554737351909074
451,0.196011,0.4271761805423857,0.5551508594442572
451.1,0.195891,0.42673853739660683,0.5548109902372571
451.2,0.195765,0.4262790120935389,0.5544541275699069
451.3,0.195694,0.4260200732322864,0.5542530382890984
451.4,0.195648,0.4258523100264044,0.5541227550930817
451.5,0.19601,0.42717253351617085,0.5551480272008655
451.6,0.195992,0.42710688704430405,0.5550970468198155
451.7,0.196027,0.42723453296182295,0.555196175338524
451.8,0.196028,0.42723817998803776,0.5551990075819156
451.9,0.19599,0.4270995929918744,0.5550913823330322
452,0.195956,0.42697559410057034,0.5549950860577155
452.1,0.195989,0.4270959459656596,0.5550885500896405
452.2,0.195951,0.4269573589694962,0.5549809248407571
452.3,0.195918,0.4268370071044071,0.5548874608088321
452.4,0.195881,0.4267020671344585,0.5547826678033404
452.5,0.195873,0.4266728909247399,0.554760009856207
452.6,0.195838,0.42654524500722113,0.5546608813374987
452.7,0.195834,0.4265306569023618,0.554649552363932
452.8,0.195842,0.42655983311208034,0.5546722103110653
452.9,0.195798,0.4263993639586281,0.554547591601832
453,0.195778,0.42632642343433164,0.5544909467339986
453.1,0.195778,0.42632642343433164,0.5544909467339986
453.2,0.19576,0.4262607769624647,0.5544399663529486
453.3,0.195749,0.4262206596741017,0.5544088116756403
453.4,0.195773,0.4263081883032575,0.5544767855170403
453.5,0.195808,0.4264358342207764,0.5545759140357487
453.6,0.195838,0.42654524500722113,0.5546608813374987
453.7,0.195825,0.42649783366642835,0.554624062173407
453.8,0.195811,0.4264467752994209,0.5545844107659237
453.9,0.19581,0.4264431282732061,0.554581578522532
454,0.195826,0.4265014806926432,0.5546268944167987
454.1,0.195833,0.426527009876147,0.5546467201205404
454.2,0.195792,0.42637748180133916,0.5545305981414819
454.3,0.195712,0.4260857197041532,0.5543040186701484
454.4,0.19567,0.4259325446031306,0.5541850644476984
454.5,0.195666,0.4259179564982713,0.5541737354741317
454.6,0.195687,0.4259945440487826,0.5542332125853567
454.7,0.195659,0.4258924273147675,0.55415390977039
454.8,0.195669,0.4259288975769158,0.5541822322043067
454.9,0.195616,0.4257356051875301,0.5540321233045484
455,0.195625,0.42576842842346346,0.5540576134950733
455.1,0.19567,0.4259325446031306,0.5541850644476984
455.2,0.195658,0.4258887802885527,0.5541510775269984
455.3,0.195656,0.42588148623612304,0.554145413040215
455.4,0.195639,0.42581948679047105,0.5540972649025567
455.5,0.195664,0.42591066244584164,0.5541680709873484
455.6,0.195652,0.4258668981312637,0.5541340840666483
455.7,0.195664,0.42591066244584164,0.5541680709873484
455.8,0.195669,0.4259288975769158,0.5541822322043067
455.9,0.195716,0.42610030780901254,0.5543153476437152
456,0.195728,0.42614407212359046,0.5543493345644152
456.1,0.195684,0.4259836029701381,0.5542247158551817
456.2,0.19569,0.4260054851274271,0.5542417093155317
456.3,0.195688,0.4259981910749974,0.5542360448287484
456.4,0.195673,0.4259434856817751,0.5541935611778734
456.5,0.195711,0.42608207267793835,0.5543011864267569
456.6,0.195683,0.4259799559439233,0.5542218836117901
456.7,0.195583,0.4256152533224409,0.5539386592726233
456.8,0.195583,0.4256152533224409,0.5539386592726233
456.9,0.195613,0.42572466410888565,0.5540236265743733
457,0.195597,0.4256663116894484,0.5539783106801066
457.1,0.19553,0.4254219609330552,0.5537885503728649
457.2,0.195544,0.4254730193000627,0.5538282017803482
457.3,0.1955,0.42531255014661046,0.5537035830711149
457.4,0.195527,0.4254110198544107,0.5537800536426899
457.5,0.195608,0.42570642897781147,0.554009465357415
457.6,0.195597,0.4256663116894484,0.5539783106801066
457.7,0.195613,0.42572466410888565,0.5540236265743733
457.8,0.195606,0.42569913492538186,0.5540038008706316
457.9,0.195681,0.42597266189149363,0.5542162191250067
458,0.195661,0.42589972136719717,0.5541595742571734
458.1,0.195664,0.42591066244584164,0.5541680709873484
458.2,0.195669,0.4259288975769158,0.5541822322043067
458.3,0.195603,0.42568819384673734,0.5539953041404566
458.4,0.19556,0.42553137171949995,0.553873517674615
458.5,0.195566,0.42555325387678883,0.5538905111349649
458.6,0.195547,0.42548396037870717,0.5538366985105232
458.7,0.195507,0.42533807933011414,0.5537234087748565
458.8,0.1955,0.42531255014661046,0.5537035830711149
458.9,0.195466,0.4251885512553064,0.5536072867957982
459,0.195435,0.42507549344264683,0.5535194872506564
459.1,0.195454,0.4251447869407285,0.5535732998750981
459.2,0.19546,0.4251666690980174,0.5535902933354481
459.3,0.195464,0.42518125720287675,0.5536016223090148
459.4,0.19547900000000001,0.4252359625960992,0.5536441059598899
459.5,0.195478,0.42523231556988433,0.5536412737164982
459.6,0.195509,0.4253453733825438,0.5537290732616398
459.7,0.195617,0.4257392522137449,0.55403495554794
459.8,0.195639,0.42581948679047105,0.5540972649025567
459.9,0.19565,0.42585960407883405,0.554128419579865
460,0.195697,0.4260310143109309,0.5542615350192734
460.1,0.195655,0.4258778392099082,0.5541425807968234
460.2,0.195722,0.42612218996630147,0.5543323411040652
460.3,0.195767,0.4262863061459686,0.5544597920566902
460.4,0.195757,0.42624983588382026,0.5544314696227735
460.5,0.195712,0.4260857197041532,0.5543040186701484
460.6,0.195713,0.426089366730368,0.55430685091354015
460.7,0.19568,0.42596901486527883,0.554213386881615
460.8,0.195632,0.42579395760696725,0.554077439198815
460.9,0.19565,0.42585960407883405,0.554128419579865
461,0.195599,0.425673605741878,0.55398397516689
461.1,0.195597,0.4256663116894484,0.5539783106801066
461.2,0.195607,0.42570278195159666,0.5540066331140233
461.3,0.195573,0.4255787830602926,0.5539103368387066
461.4,0.195565,0.42554960685057397,0.5538876788915732
461.5,0.19558,0.4256043122437964,0.5539301625424483
461.6,0.195583,0.4256152533224409,0.5539386592726233
461.7,0.19561,0.42571372303024113,0.5540151298441983
461.8,0.195584,0.42561890034865574,0.553941491516015
461.9,0.195546,0.42548031335249237,0.5538338662671316
462,0.195555,0.4255131365884258,0.5538593564576566
462.1,0.195578,0.42559701819136675,0.5539244980556649
462.2,0.195604,0.4256918408729522,0.5539981363838483
462.3,0.19561,0.42571372303024113,0.5540151298441983
462.4,0.195665,0.4259143094720565,0.5541709032307401
462.5,0.195634,0.4258012516593969,0.5540831036855983
462.6,0.195641,0.4258267808429007,0.55410292938934
462.7,0.195603,0.42568819384673734,0.5539953041404566
462.8,0.195581,0.4256079592700112,0.55393299478584
462.9,0.195559,0.4255277246932851,0.5538706854312233
463,0.195534,0.4254365490379145,0.5537998793464316
463.1,0.195536,0.42544384309034405,0.5538055438332149
463.2,0.195486,0.4252614917796029,0.5536639316636315
463.3,0.195523,0.4253964317495514,0.5537687246691232
463.4,0.195576,0.4255897241389371,0.5539188335688816
463.5,0.195639,0.42581948679047105,0.5540972649025567
463.6,0.195708,0.4260711315992939,0.5542926896965817
463.7,0.195748,0.4262170126478869,0.5544059794322486
463.8,0.195762,0.4262680710148944,0.5544456308397319
463.9,0.195782,0.42634101153919096,0.5545022757075653
464,0.195814,0.4264577163780653,0.5545929074960986
464.1,0.195785,0.4263519526178354,0.5545107724377402
464.2,0.195811,0.4264467752994209,0.5545844107659237
464.3,0.195831,0.42651971582371734,0.554641055633757
464.4,0.1958,0.42640665801105776,0.5545532560886153
464.5,0.195807,0.42643218719456155,0.554573081792357
464.6,0.195791,0.4263738347751243,0.5545277658980903
464.7,0.1958,0.42640665801105776,0.5545532560886153
464.8,0.19582,0.4264795985353542,0.5546099009564486
464.9,0.195883,0.4267093611868882,0.5547883322901237
465,0.195853,0.42659995040044346,0.5547033649883737
465.1,0.195847,0.4265780682431545,0.5546863715280237
465.2,0.195856,0.42661089147908793,0.5547118617185487
465.3,0.195846,0.42657442121693967,0.554683539284632
465.4,0.195903,0.42678230171118464,0.5548449771579571
465.5,0.195906,0.42679324278982916,0.5548534738881321
465.6,0.195932,0.42688806547141456,0.5549271122163154
465.7,0.195898,0.4267640665801105,0.5548308159409987
465.8,0.195929,0.4268771243927701,0.5549186154861404
465.9,0.195927,0.42686983034034043,0.5549129509993571
466,0.195952,0.426961005995711,0.5549837570841488
466.1,0.196036,0.4272673561977563,0.555221665529049
466.2,0.196034,0.42726006214532675,0.55521600104226565
466.3,0.196078,0.427420531298779,0.5553406197514991
466.4,0.196108,0.4275299420852237,0.5554255870532491
466.5,0.196212,0.4279092328115654,0.5557201403659825
466.6,0.196203,0.42787640957563194,0.5556946501754575
466.7,0.196199,0.4278618214707728,0.5556833212018909
466.8,0.196223,0.4279493500999285,0.5557512950432909
466.9,0.196164,0.4277341755532539,0.5555841926831825
467,0.1962,0.4278654684969876,0.5556861534452826
467.1,0.19622,0.42793840902128405,0.5557427983131159
467.2,0.196208,0.42789464470670613,0.5557088113924158
467.3,0.196202,0.42787276254941714,0.5556918179320658
467.4,0.196224,0.4279529971261434,0.5557541272866826
467.5,0.196337,0.4283651110884185,0.556074170789941
467.6,0.196348,0.4284052283767815,0.5561053254672493
467.7,0.19644,0.4287407547885454,0.5563658918592829
467.8,0.196458,0.4288064012604122,0.5564168722403329
467.9,0.196424,0.42868240236910815,0.5563205759650162
468,0.196461,0.4288173423390567,0.5564253689705079
468.1,0.196437,0.42872981370990093,0.5563573951291079
468.2,0.196471,0.428853812601205,0.5564536914044246
